2025-10-06 14:38:24.4998 INFO 	RegistryCalls. GetRegDriverInfo Driver Install Path :C:\WINDOWS\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_7d45d8b55cb0c546 
2025-10-06 14:38:25.7921 INFO 	RegistryCalls. GetRegDriverInfo Driver Install Path :C:\WINDOWS\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_7d45d8b55cb0c546 
2025-10-06 14:38:26.4649 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5287 DEBUG 	GlobalSettings. GetGlobalSettings: Getting global settings 
2025-10-06 14:38:26.5287 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5999 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5999 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5999 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5999 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.5999 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.6152 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.6382 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.7071 DEBUG 	GlobalSettings. GetGlobalSettings: Getting global settings 
2025-10-06 14:38:26.7134 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8452 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8452 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8496 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8496 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8496 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8496 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8496 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:26.8786 ERROR 	DisplayCollage. GetShowBezelFromRegistry : reading registry failed.  
2025-10-06 14:38:26.8910 ERROR 	DisplayCollage. GetBezelValuesFromRegistry : reading registry failed.  
2025-10-06 14:38:27.1730 INFO 	RegistryCalls. GetRegDriverInfo Driver Install Path :C:\WINDOWS\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_7d45d8b55cb0c546 
2025-10-06 14:38:27.1804 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8234 DEBUG 	GlobalSettings. GetGlobalSettings: Getting global settings 
2025-10-06 14:38:27.8234 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8938 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:27.8958 DEBUG 	GlobalSettings. GetGlobalSettings: Getting global settings 
2025-10-06 14:38:27.9130 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0410 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0410 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0410 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0519 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0519 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0519 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.0519 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.2947 DEBUG 	DSAManager. GetDriverUpdateDataAsync. InputPayload:{"Language":"fr","Country":"fr","AppDataPath":"C:\\Users\\medta\\AppData\\Local\\Packages\\AppUp.IntelGraphicsExperience_8j3eq9eme6ctt\\LocalState"} 
2025-10-06 14:38:28.3032 DEBUG 	DSAManager. GetDriverUpdateDataAsync. Connecting IDSA client 
2025-10-06 14:38:28.3500 ERROR 	DSAManager. GetDriverUpdateDataAsync. Exception:Il n'existait pas de point de terminaison à l'écoute sur net.pipe://localhost/dsa/external pouvant accepter le message. Ceci est souvent dû à une adresse ou une action SOAP incorrecte. S'il est présent, voir l'élément InnerException pour plus d'informations.System.IO.PipeException: Le point de terminaison du canal 'net.pipe://localhost/dsa/external' est introuvable sur la machine locale.  
2025-10-06 14:38:28.5493 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.6118 DEBUG 	RegistryCalls. EnableAutoEnhancePlayback. Done 
2025-10-06 14:38:28.6118 DEBUG 	VideoCalls. SetAllVideoSettings. Writing Win OS video settings done: 
2025-10-06 14:38:28.6153 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
